party,text,year,manifesto,sentence_num,sentence_id,predicted
grüne,"Annäherungsverbote müssen in Fällen von häuslicher Gewalt effektiv kontrolliert und durchgesetzt werden können, auch zum Beispiel durch den Einsatz der elektronischen Fußfessel.",2025,grüne_2025,2007,grüne_2025_2007,12 - Law and Crime
grüne,Opfer von Vergewaltigungen brauchen flächendeckend qualifizierte medizinische Notfallversorgung – inklusive anonymer Spurensicherung und der „Pille danach“.,2025,grüne_2025,2008,grüne_2025_2008,12 - Law and Crime
grüne,"Um die Perspektive der Betroffenen in die Gestaltung von Politik und Präventionsmaßnahmen einzubeziehen, können Instrumente wie ein Betroffenenrat für häusliche Gewalt hilfreich sein.",2025,grüne_2025,2009,grüne_2025_2009,2 - Civil Rights
grüne,"Die Istanbul-Konvention ist ein Instrument, das die notwendigen Maßnahmen für den Schutz von Frauen und Mädchen vor Gewalt und die Förderung ihrer Rechte festlegt.",2025,grüne_2025,2010,grüne_2025_2010,2 - Civil Rights
grüne,"Diese setzen wir konsequent um, durch verstärkte Präventionsmaßnahmen, 118 BÜNDNIS 90 / DIE GRÜNENden Ausbau der Täterarbeit, konsequente Strafverfolgung und eine verbesserte Datenerhebung.",2025,grüne_2025,2011,grüne_2025_2011,12 - Law and Crime
grüne,"Damit bekämpfen wir auch Femizide, also die gezielte Tötung von Frauen aufgrund ihres Geschlechts.",2025,grüne_2025,2012,grüne_2025_2012,2 - Civil Rights
grüne,"Zudem prüfen wir, ob das geltende Sexualstrafrecht um eine Neuregelung in der Form der Zustimmungslösung ergänzt werden muss, um Straftaten besser verfolgen zu können.",2025,grüne_2025,2013,grüne_2025_2013,12 - Law and Crime
grüne,Auch der Einsatz von K.-o.- Tropfen und ähnlichen Substanzen bei sexuellen Übergriffen muss als strafverschärfender Umstand in das Strafgesetzbuch aufgenommen werden.,2025,grüne_2025,2014,grüne_2025_2014,12 - Law and Crime
grüne,Onlinegewalt gegen Frauen wächst in rasantem Ausmaß.,2025,grüne_2025,2015,grüne_2025_2015,12 - Law and Crime
grüne,KIgenerierte und echte Nacktbilder werden als Waffe gegen Frauen und Mädchen gezielt eingesetzt.,2025,grüne_2025,2016,grüne_2025_2016,12 - Law and Crime
grüne,"Bei der Umsetzung der EU-Richtlinie zur Bekämpfung von Gewalt gegen Frauen setzen wir uns dafür ein, dass die Verbreitung von KI-generierten oder echten Nacktbildern gegen den Willen der Betroffenen grundsätzlich eine Straftat darstellt.",2025,grüne_2025,2017,grüne_2025_2017,2 - Civil Rights
grüne,"Um die Würde der Opfer zu schützen, wollen wir rechtssichere Regelungen finden, wie der Besitz und die Verbreitung von Bildmaterial, das die Vergewaltigung einer erwachsenen Person zeigt, unter Strafe gestellt werden können.",2025,grüne_2025,2018,grüne_2025_2018,12 - Law and Crime
grüne,Wir wollen das geltende Sexualstrafrecht mit der Zustimmungslösung reformieren.,2025,grüne_2025,2019,grüne_2025_2019,12 - Law and Crime
grüne,"Viele geflüchtete Frauen und Mädchen sind vor, während und/oder nach der Flucht von Gewalt betroffen, deshalb müssen alle Aufnahmeeinrichtungen entsprechende Schutzkonzepte verpflichtend etablieren.",2025,grüne_2025,2020,grüne_2025_2020,9 - Immigration
grüne,"Gewaltbetroffene Frauen, deren Aufenthaltsstatus von ihrem Ehemann oder Partner abhängt, sollen einen eigenständigen Aufenthaltstitel erhalten können.",2025,grüne_2025,2021,grüne_2025_2021,2 - Civil Rights
grüne,"Damit diese Frauen ihr Recht leichter einfordern können, braucht es Zugang zu Beratung und Hilfestrukturen.",2025,grüne_2025,2022,grüne_2025_2022,2 - Civil Rights
grüne,"Bei der Feststellung der Lebensunterhaltssicherung zur Verlängerung der Aufenthaltserlaubnis sollen Erwerbseinschränkungen in der besonderen Situation von Schwangeren, Alleinerziehenden und Frauen, die Angehörige pflegen, im Einzelfall berücksichtigt werden.",2025,grüne_2025,2023,grüne_2025_2023,9 - Immigration
grüne,"Menschenhandel zur sexuellen Ausbeutung stellt eine schwerwiegende Menschenrechtsverletzung dar, die vor allem Frauen betrifft.",2025,grüne_2025,2024,grüne_2025_2024,19.1 - International Affairs
grüne,"Die grenzüberschreitende Zusammenarbeit von Polizei und Justiz wollen wir stärken, um internationale Netzwerke von Menschenhandel und Zwangsprostitution aufzudecken und zu zerschlagen.",2025,grüne_2025,2025,grüne_2025_2025,12 - Law and Crime
grüne,Dabei verfolgen wir einen menschenrechtsbasierten Ansatz und rücken die Rechte und die Unterstützung der Betroffenen in den Fokus.,2025,grüne_2025,2026,grüne_2025_2026,2 - Civil Rights
grüne,Wir wollen den ressortübergreifenden Nationalen Aktionsplan umsetzen und weiterentwickeln.,2025,grüne_2025,2027,grüne_2025_2027,1 - Macroeconomics
grüne,"Opfer von Menschenhandel sollen ein sicheres Bleiberecht bekommen, unabhängig von ihrer Aussagebereitschaft im Strafverfahren.",2025,grüne_2025,2028,grüne_2025_2028,9 - Immigration
grüne,Die Rechte und die Gesundheitsversorgung von Sexarbeiter*innen werden wir menschenrechtsbasiert stärken.,2025,grüne_2025,2029,grüne_2025_2029,2 - Civil Rights
grüne,"Denn so wie die Zustände zurzeit sind, können sie nicht bleiben.",2025,grüne_2025,2030,grüne_2025_2030,98 - Non-thematic
grüne,"Gezielte Unterstützung, insbesondere für Prostituierte in prekären Situatio119 Kapitel 3 Regierungsprogramm 2025nen, muss auch durch aufsuchende Hilfen und Beratungen, gerade beim Ausstieg aus der Prostitution, verstärkt werden.",2025,grüne_2025,2031,grüne_2025_2031,12 - Law and Crime
grüne,"Prostitutionsstätten müssen strenger kontrolliert, die Standards zur Betriebserlaubnis erhöht und die Befugnisse des Zolls erweitert werden, um gesetzlich vorgeschriebene Arbeitsbedingungen zu gewährleisten und die Selbstbestimmung und Sicherheit der Betroffenen sicherzustellen.",2025,grüne_2025,2032,grüne_2025_2032,12 - Law and Crime
grüne,"Sobald die Ergebnisse der Evaluation des Prostituiertenschutzgesetzes vorliegen, sollen Bund, Länder und Kommunen sowie Betroffene und Expert*innen auf dieser Grundlage gemeinsam ergebnisoffen beraten, welche Änderungen am Gesetz notwendig sind, um die Situation in der Prostitution zu verbessern, ohne die Prostituierten zu stigmatisieren oder zu kriminalisieren.",2025,grüne_2025,2033,grüne_2025_2033,12 - Law and Crime
grüne,"Für Selbstbestimmung Frauen machen über die Hälfte der Bevölkerung aus, sind aber noch weit von der Hälfte der wirtschaftlichen und politischen Macht entfernt – in Führungspositionen, in Wirtschaft und Gesellschaft, aber auch in Parlamenten und Kommunalvertretungen.",2025,grüne_2025,2034,grüne_2025_2034,2 - Civil Rights
grüne,"Wir sind daher für Frauenquoten in Aufsichtsräten, in Vorständen von großen Unternehmen und für ein Paritätsgesetz zur Wahl des Bundestags.",2025,grüne_2025,2035,grüne_2025_2035,2 - Civil Rights
grüne,"Um die Gleichstellung weiter voranzutreiben, werden wir auch in Deutschland die Vorgaben der weitreichenderen EU-Richtlinie zu Führungspositionen konsequent umsetzen sowie Sanktionen bei der Nichterreichung der Ziele einführen.",2025,grüne_2025,2036,grüne_2025_2036,2 - Civil Rights
grüne,"Selbstbestimmung über den eigenen Körper ist ein Grundrecht, das für alle gelten muss.",2025,grüne_2025,2037,grüne_2025_2037,2 - Civil Rights
grüne,Dazu gehört das Recht auf Zugang zu sicheren und legalen Schwangerschaftsabbrüchen.,2025,grüne_2025,2038,grüne_2025_2038,2 - Civil Rights
grüne,"Wir wollen, dass selbstbestimmte Schwangerschaftsabbrüche nicht mehr in § 218 des Strafgesetzbuches kriminalisiert, sondern grundsätzlich außerhalb des Strafrechts geregelt werden.",2025,grüne_2025,2039,grüne_2025_2039,12 - Law and Crime
grüne,"Entsprechend den Empfehlungen der Fachkommission zur reproduktiven Selbstbestimmung, soll in der Frühphase einer Schwangerschaft der Abbruch rechtmäßig sein und für die mittlere Phase ein gesetzlicher Rahmen geschaffen werden.",2025,grüne_2025,2040,grüne_2025_2040,3 - Health
grüne,"Wir treten dafür ein, dass eine freiwillige Beratung durch ein Recht auf Beratung und ein abgesichertes Angebot von Beratungsstellen in vielfältiger Trägerschaft garantiert sind.",2025,grüne_2025,2041,grüne_2025_2041,3 - Health
grüne,Eine verpflichtende Wartefrist zwischen Beratung und Abbruch lehnen wir ab.,2025,grüne_2025,2042,grüne_2025_2042,5 - Labor
grüne,"Zudem muss es genügend Einrichtungen geben, die den Eingriff möglichst wohnortnah mit der gewünschten Methode vornehmen, denn das Angebot für Abbrüche hat sich in den vergangenen Jahren halbiert.",2025,grüne_2025,2043,grüne_2025_2043,14 - Housing
grüne,Die Kosten sollen von den Krankenkassen übernommen und telemedizinische Betreuung ausgebaut werden.,2025,grüne_2025,2044,grüne_2025_2044,3 - Health
grüne,Wir wollen das Stillen in der Öffentlichkeit in Deutschland grundsätzlich erlauben und schaffen dazu die gesetzliche Grundlage.,2025,grüne_2025,2045,grüne_2025_2045,8 - Energy
grüne,"Selbstbestimmung über den eigenen Körper setzt ein geschlechtergerechtes Gesundheitssystem voraus: Forschung, Ausbildung und medizinische Praxis müssen geschlechtsspezifische Aspekte 120 BÜNDNIS 90 / DIE GRÜNENzur Verbesserung der Frauengesundheit, einschließlich der Versorgung rund um die Geburt, zwingend berücksichtigen.",2025,grüne_2025,2046,grüne_2025_2046,2 - Civil Rights
grüne,Hebammen begleiten Frauen auf deren Wunsch durch alle Phasen der Schwangerschaft.,2025,grüne_2025,2047,grüne_2025_2047,3 - Health
grüne,Hebammenversorgung sollte deshalb allen Schwangeren ausreichend zur Verfügung stehen.,2025,grüne_2025,2048,grüne_2025_2048,3 - Health
grüne,Auch im Gesundheitswesen wollen wir durch Quoten und bessere Arbeitsbedingungen mehr Frauen in die Führungsgremien holen.,2025,grüne_2025,2049,grüne_2025_2049,2 - Civil Rights
grüne,"Wir nehmen bei unseren Maßnahmen auch trans*, inter* und nicht binäre Personen in den Blick.",2025,grüne_2025,2050,grüne_2025_2050,17 - Technology
grüne,"Für queeres Leben: sicher und selbstbestimmt Jeder Mensch hat das Recht, frei und selbstbestimmt leben zu können.",2025,grüne_2025,2051,grüne_2025_2051,2 - Civil Rights
grüne,Politik muss den Rahmen dafür schaffen.,2025,grüne_2025,2052,grüne_2025_2052,98 - Non-thematic
grüne,"Noch zu häufig erleben lesbische, schwule, bi, trans*, inter* und queere Menschen (LSBTIQ*) zunehmende Gewalt und Diskriminierung.",2025,grüne_2025,2053,grüne_2025_2053,2 - Civil Rights
grüne,Das nehmen wir nicht hin.,2025,grüne_2025,2054,grüne_2025_2054,98 - Non-thematic
grüne,Bereits erkämpfte Rechte wie das Selbstbestimmungsgesetz schützen wir vor Angriffen und setzen uns weiterhin für die Stärkung von Rechten queerer Menschen und ihrer Selbstbestimmung ein.,2025,grüne_2025,2055,grüne_2025_2055,2 - Civil Rights
grüne,Mit dem Aktionsplan „Queer leben“ haben wir in der Bundesregierung einen Plan zur Stärkung von queerem Leben vorgelegt.,2025,grüne_2025,2056,grüne_2025_2056,13 - Social Welfare
grüne,Diesen wollen wir verstetigen.,2025,grüne_2025,2057,grüne_2025_2057,1 - Macroeconomics
grüne,Zur weiteren Umsetzung wollen wir mit einem Bundesförderprogramm die nötigen Mittel bereitstellen.,2025,grüne_2025,2058,grüne_2025_2058,99 - Other
grüne,So stärken wir queere Beratungs- und Projektstrukturen.,2025,grüne_2025,2059,grüne_2025_2059,98 - Non-thematic
grüne,Wir wollen den Schutz vor Diskriminierung aufgrund der sexuellen und geschlechtlichen Identität in Artikel 3 des Grundgesetzes verankern und Hasskriminalität gegen LSBTIQ* entschlossen bekämpfen.,2025,grüne_2025,2060,grüne_2025_2060,2 - Civil Rights
grüne,Dazu verbessern wir die Erfassung von queerfeindlichen Straftaten und bauen die Unterstützungsangebote sowie Ansprechstellen in Behörden und in der Justiz weiter aus.,2025,grüne_2025,2061,grüne_2025_2061,12 - Law and Crime
grüne,Die Empfehlungen des Arbeitskreises zur Bekämpfung von homophober und transfeindlicher Gewalt setzen wir um und evaluieren sie.,2025,grüne_2025,2062,grüne_2025_2062,2 - Civil Rights
grüne,Queere Menschen haben ein Recht auf gute und diskriminierungsfreie Gesundheitsversorgung.,2025,grüne_2025,2063,grüne_2025_2063,3 - Health
grüne,Deshalb soll unter anderem die Kostenübernahme durch die Krankenkassen für medizinische Transitionsmaßnahmen für alle Betroffenen diskriminierungsfrei gewährleistet sowie Beratungsangebote ausgebaut werden.,2025,grüne_2025,2064,grüne_2025_2064,9 - Immigration
grüne,"Wir schließen die Gesetzeslücken, um nicht notwendige Operationen an intergeschlechtlichen Kindern zu verbieten.",2025,grüne_2025,2065,grüne_2025_2065,2 - Civil Rights
grüne,"Zudem wollen wir das Unrecht gegenüber trans* und intergeschlechtlichen Menschen, deren körperliche Unversehrtheit verletzt oder Ehen zwangsgeschieden wurden, endlich anerkennen.",2025,grüne_2025,2066,grüne_2025_2066,2 - Civil Rights
grüne,Lücken beim Verbot sogenannter Konversionstherapien werden wir schließen und die Aufklärungsarbeit über HIV sowie andere sexuell übertragbare Krankheiten und aktuelle Behandlungs- und Präventionsmöglichkeiten bei Ärzt*innen vorantreiben.,2025,grüne_2025,2067,grüne_2025_2067,3 - Health
grüne,Wir ermög121 Kapitel 3 Regierungsprogramm 2025lichen den diskriminierungsfreien Zugang zu reproduktionsmedizinischen Leistungen für alle und stärken die diskriminierungssensible Weiterbildung von Mitarbeitenden bei der Versorgung rund um Schwangerschaft und Geburt.,2025,grüne_2025,2068,grüne_2025_2068,2 - Civil Rights
grüne,"Familie ist, wo Menschen füreinander Verantwortung übernehmen.",2025,grüne_2025,2069,grüne_2025_2069,2 - Civil Rights
grüne,Das gilt auch für Regenbogenfamilien.,2025,grüne_2025,2070,grüne_2025_2070,98 - Non-thematic
grüne,"Wir passen deshalb das Familienrecht an, beenden schnellstmöglich die Diskriminierung von Regenbogenfamilien, insbesondere von lesbischen Müttern und ihren Kindern, im Abstammungsrecht und berücksichtigen dabei die Elternschaft von trans*, inter* und nicht binären Menschen.",2025,grüne_2025,2071,grüne_2025_2071,2 - Civil Rights
grüne,Wir verbessern die rechtliche Situation von Familien mit mehr als zwei Eltern.,2025,grüne_2025,2072,grüne_2025_2072,13 - Social Welfare
grüne,"Außerdem ermöglichen wir es Menschen, jenseits einer Ehe rechtlich verbindlich füreinander sorgen zu können.",2025,grüne_2025,2073,grüne_2025_2073,2 - Civil Rights
grüne,Wir werden zudem queeres Leben im Alter stärker in den Mittelpunkt rücken.,2025,grüne_2025,2074,grüne_2025_2074,98 - Non-thematic
grüne,"So wollen wir die Bedürfnisse von älteren LSBTIQ*- Personen auch in der Altenhilfe und in der Pflege besser berücksichtigen, damit sie auch im Alter diskriminierungsfrei teilhaben können.",2025,grüne_2025,2075,grüne_2025_2075,2 - Civil Rights
grüne,Auch junge queere Menschen wollen wir stärken und Beratungsstrukturen weiter ausbauen.,2025,grüne_2025,2076,grüne_2025_2076,3 - Health
grüne,"Wir setzen uns dafür ein, dass LSBTIQ* besser vor Diskriminierung auf dem Arbeitsmarkt geschützt werden.",2025,grüne_2025,2077,grüne_2025_2077,2 - Civil Rights
grüne,"Für gleichberechtigte Teilhabe von Menschen mit Behinderung und eine inklusive Gesellschaft Wir wollen eine inklusive Gesellschaft schaffen, in der alle Menschen gleichberechtigt und selbstbestimmt teilhaben können.",2025,grüne_2025,2078,grüne_2025_2078,2 - Civil Rights
grüne,"Wir setzen uns dafür ein, dass dieses Recht endlich Wirklichkeit und Ableismus abgebaut wird.",2025,grüne_2025,2079,grüne_2025_2079,2 - Civil Rights
grüne,"Das heißt auch, dass geltendes Recht den Zielen der Inklusion nicht entgegenstehen darf.",2025,grüne_2025,2080,grüne_2025_2080,3 - Health
grüne,Die Behindertenrechtskonvention der Vereinten Nationen (UN) ist dabei Maßstab unseres Handelns.,2025,grüne_2025,2081,grüne_2025_2081,2 - Civil Rights
grüne,"Wir richten eine Enquetekommission Inklusion ein, die unter Beteiligung von Selbstvertreter*innen umfassende Vorschläge erarbeiten soll.",2025,grüne_2025,2082,grüne_2025_2082,3 - Health
grüne,"Bürokratische Hürden und technische Normen, die Menschen mit Behinderung an ihrer Teilhabe hindern, wollen wir abbauen und auf Barrierefreiheit prüfen.",2025,grüne_2025,2083,grüne_2025_2083,2 - Civil Rights
grüne,"Damit die Verwendung von Steuern und öffentlichen Geldern allen zugutekommt, müssen Inklusion und Barrierefreiheit in Gesetzgebungsverfahren stets mitgedacht werden.",2025,grüne_2025,2084,grüne_2025_2084,1 - Macroeconomics
grüne,"Barrierefreiheit soll endlich in allen Bereichen, im Analogen wie im Digitalen, in nationales Recht umgesetzt sowie einfacher und tatsächlich durchsetzbar werden: Die Gebäude des Bundes wollen wir innerhalb von zehn Jahren barrierefrei machen.",2025,grüne_2025,2085,grüne_2025_2085,17 - Technology
grüne,"Auch Anbieter*innen öffentlich zugänglicher Angebote und Dienstleistungen müssen konsequent Vorkehrungen zur Barrierefreiheit treffen, wobei wir sie mit einer Überforderungsklausel schützen und sie mit einem 122 BÜNDNIS 90 / DIE GRÜNENdigitalen Barrierefreiheitstool unterstützen.",2025,grüne_2025,2086,grüne_2025_2086,17 - Technology
grüne,"Auch Vermieter*innen von Büro- und Gewerbeflächen sind angehalten, diese Vorkehrungen zu treffen.",2025,grüne_2025,2087,grüne_2025_2087,14 - Housing
grüne,Mieter*innen von Gewerbe- und Büroflächen wollen wir den barrierefreien Umbau ihrer Gewerbe- und Büroflächen auch in rechtlicher Hinsicht erleichtern und streben eine Ausweitung der bestehenden Förderprogramme der Kreditanstalt für Wiederaufbau (KfW) an.,2025,grüne_2025,2088,grüne_2025_2088,14 - Housing
grüne,"Wir wollen, dass Menschen mit Behinderung ihre Potenziale gleichberechtigt auch auf dem ersten Arbeitsmarkt einbringen und ihren Lebensunterhalt selbst verdienen können.",2025,grüne_2025,2089,grüne_2025_2089,2 - Civil Rights
grüne,"Damit Arbeitgeber*innen ihrer Beschäftigungspflicht nachkommen, schließen wir gesetzliche Schlupflöcher und passen die Ausgleichsabgabe an.",2025,grüne_2025,2090,grüne_2025_2090,5 - Labor
grüne,"Menschen mit Behinderung sollen wirklich selbstbestimmt entscheiden können, wo und wie sie arbeiten.",2025,grüne_2025,2091,grüne_2025_2091,2 - Civil Rights
grüne,"Das heutige ausgrenzende Werkstättensystem wollen wir schrittweise in Richtung Inklusionsunternehmen weiterentwickeln, in denen Menschen mit und ohne Behinderung gemeinsam arbeiten, mindestens nach Mindestlohn entlohnt werden und existenzsichernde Rentenansprüche erwerben können.",2025,grüne_2025,2092,grüne_2025_2092,2 - Civil Rights
grüne,Dafür sollen sie die individuell benötigte Unterstützung erhalten.,2025,grüne_2025,2093,grüne_2025_2093,13 - Social Welfare
grüne,Die Reform des Werkstättensystems werden wir dabei im engen Dialog gemeinsam mit den Werkstätten und Betroffenen gestalten.,2025,grüne_2025,2094,grüne_2025_2094,5 - Labor
grüne,Hürden bei Eintritt und Rückkehr ins Berufsleben sowie bei der Qualifizierung beseitigen wir.,2025,grüne_2025,2095,grüne_2025_2095,5 - Labor
grüne,"Zusätzlich setzen wir uns dafür ein, dass in den Bundesverwaltungen Modellprojekte für die berufliche Integration von Menschen mit Behinderungen über die gesetzlichen Vorgaben hinaus geschaffen werden.",2025,grüne_2025,2096,grüne_2025_2096,2 - Civil Rights
grüne,"EU-Mittel sollen nicht in Arbeitsformen fließen, die Artikel 27 der UN-Behindertenrechtskonvention entgegenstehen.",2025,grüne_2025,2097,grüne_2025_2097,5 - Labor
grüne,Die Erwerbsminderungsrente wollen wir durchlässiger gestalten und hierbei Fehlanreize beseitigen.,2025,grüne_2025,2098,grüne_2025_2098,5 - Labor
grüne,Das Bildungssystem ist von Anfang an inklusiv auszugestalten.,2025,grüne_2025,2099,grüne_2025_2099,6 - Education
grüne,Die Kosten für dafür notwendige Unterstützung müssen übernommen werden.,2025,grüne_2025,2100,grüne_2025_2100,98 - Non-thematic
grüne,Auch die inklusive Aus- und Weiterbildung wollen wir fördern.,2025,grüne_2025,2101,grüne_2025_2101,6 - Education
grüne,Die Peer-Beratung der Ergänzenden unabhängigen Teilhabeberatung (EUTB) wollen wir in allen Regionen weiterentwickeln.,2025,grüne_2025,2102,grüne_2025_2102,6 - Education
grüne,"Die Eingliederungshilfe wollen wir verbessern und vereinfachen, damit Betroffene niedrigschwellig, möglichst digital, schnell und aus einer Hand Zugang zu Leistungen erhalten.",2025,grüne_2025,2103,grüne_2025_2103,13 - Social Welfare
grüne,"Dazu gehört es auch, die Durchsetzung sozialrechtlicher Ansprüche auf Teilhabe bei Behörden und Gerichten zu beschleunigen und die Schnittstellen zu anderen Sozialgesetzen im Sinne der Menschen mit Behinderung zu überarbeiten.",2025,grüne_2025,2104,grüne_2025_2104,2 - Civil Rights
grüne,"Bund, Länder und Kommunen sollen gemeinsam Lösungen zur Sicherstellung der Finanzierung der Eingliederungshilfe entwickeln.",2025,grüne_2025,2105,grüne_2025_2105,9 - Immigration
grüne,"Wir wollen, dass Menschen mit Behinderung selbst entscheiden können, wo und wie sie wohnen und wie sie ihre Freizeit verbringen möchten.",2025,grüne_2025,2106,grüne_2025_2106,2 - Civil Rights
grüne,Dazu bedarf es einer inklusiven Sozialraumplanung in den Städten und Gemeinden.,2025,grüne_2025,2107,grüne_2025_2107,14 - Housing
grüne,Unter123 Kapitel 3 Regierungsprogramm 2025Für lebendige Kunst und Kultur stützungsleistungen müssen unabhängig von Einkommen und Vermögen einfach und schnell zur Verfügung gestellt werden.,2025,grüne_2025,2108,grüne_2025_2108,23 - Culture
grüne,Wir wollen den Ausbau inklusiver Wohnformen vorantreiben und fördern und die Beratung dazu verbessern.,2025,grüne_2025,2109,grüne_2025_2109,14 - Housing
grüne,"Hürden, die das Wunsch- und Wahlrecht von Menschen mit Behinderung einschränken, wollen wir abbauen.",2025,grüne_2025,2110,grüne_2025_2110,2 - Civil Rights
grüne,Wir stärken das persönliche Budget als wichtiges Instrument der Selbstbestimmung.,2025,grüne_2025,2111,grüne_2025_2111,1 - Macroeconomics
grüne,"Wir wollen die Deutsche Gebärdensprache besser verankern, weiter fördern und damit auch ihre Nutzer*innen stärken.",2025,grüne_2025,2112,grüne_2025_2112,2 - Civil Rights
grüne,Wir wollen sie als nationale Minderheitensprache anerkennen und prüfen Wege zur Umsetzung.,2025,grüne_2025,2113,grüne_2025_2113,2 - Civil Rights
grüne,Wir setzen uns für die Einrichtung eines Kompetenzzentrums zur barrierefreien Kommunikation ein.,2025,grüne_2025,2114,grüne_2025_2114,17 - Technology
grüne,Wir stärken die Disability Studies.,2025,grüne_2025,2115,grüne_2025_2115,2 - Civil Rights
grüne,"Menschen mit Behinderung, insbesondere Frauen, sind häufiger von Gewalt betroffen als nicht behinderte Menschen.",2025,grüne_2025,2116,grüne_2025_2116,2 - Civil Rights
grüne,"Wir wollen, dass der Schutz vor Gewalt für alle Menschen gilt und bauen den Gewaltschutz – insbesondere bei Angeboten für Menschen mit Behinderung – deutlich aus.",2025,grüne_2025,2117,grüne_2025_2117,2 - Civil Rights
grüne,Wir stärken das Recht auf sexuelle Selbstbestimmung auch für Menschen mit Behinderung.,2025,grüne_2025,2118,grüne_2025_2118,2 - Civil Rights
grüne,"Wir nehmen bei unseren Maßnahmen auch Menschen mit chronischen Erkrankungen wie zum Beispiel Asthma und Allergien stärker in den Blick, damit sie überall gleichberechtigt teilhaben können.",2025,grüne_2025,2119,grüne_2025_2119,3 - Health
grüne,Eine freie Kultur ist ein unverzichtbarer Bestandteil unseres demokratischen Zusammenlebens.,2025,grüne_2025,2120,grüne_2025_2120,2 - Civil Rights
grüne,"Wir wollen ein Kulturangebot schaffen, das so vielfältig ist wie das Land selbst und allen Menschen Zugang bietet.",2025,grüne_2025,2121,grüne_2025_2121,23 - Culture
grüne,"Gegen antidemokratische Bewegungen, die einen ideologischen Kampf gegen unsere offene Gesellschaft führen, arbeiten wir für die Unabhängigkeit und Freiheit der Kultur, der Künstler*innen und ihrer diversen Ausdrucksformen – ob Literatur, Film, Musik, Theater, Tanz oder bildende Kunst, ob Mode, Architektur oder Design, ob Club oder Oper, ob öffentliche Einrichtung oder Teil der großen Kultur- und Kreativwirtschaft.",2025,grüne_2025,2122,grüne_2025_2122,23 - Culture
grüne,"Indem wir ein Staatsziel Kultur in ihrer Vielfalt im Grundgesetz verankern, stärken wir Kunst und Kultur umfassend und in der Breite.",2025,grüne_2025,2123,grüne_2025_2123,23 - Culture
grüne,"Damit Kultur allen unabhängig von ihrem Wohnort zugänglich ist, bauen wir die kulturelle Infrastruktur aus.",2025,grüne_2025,2124,grüne_2025_2124,23 - Culture
grüne,"Das gilt besonders für den ländlichen Raum, den wir mit Programmen wie „Aller.Land“ adressieren.",2025,grüne_2025,2125,grüne_2025_2125,98 - Non-thematic
grüne,Kulturpolitik wollen wir auf Bundesebene auch institutionell stärken und besser vernetzen.,2025,grüne_2025,2126,grüne_2025_2126,23 - Culture
grüne,"Wir wollen die Rahmenbedingungen für Kulturorte, besonders für Clubs- und Livemusikstätten und vor allem in Innenstädten, durch Änderungen beim Lärmschutz, im Baurecht sowie im Gewerbemietrecht verbessern.",2025,grüne_2025,2127,grüne_2025_2127,23 - Culture
grüne,"Die Förderung von Schallschutzmaßnahmen bauen wir aus. 124 BÜNDNIS 90 / DIE GRÜNENDie großen Bundeskulturinstitutionen sind ein Stabilitätsanker der Kulturlandschaft, und wir wollen sie weiter öffnen.",2025,grüne_2025,2128,grüne_2025_2128,23 - Culture
grüne,"Es kommt darauf an, die Vielfalt der Kultur für die Menschen zugänglich zu machen.",2025,grüne_2025,2129,grüne_2025_2129,23 - Culture
grüne,"Deshalb werden wir den Kulturpass verstetigen und prüfen, ihn auszubauen.",2025,grüne_2025,2130,grüne_2025_2130,23 - Culture
grüne,"Mit ihm erhalten Jugendliche ein Guthaben, um Kultur zu entdecken.",2025,grüne_2025,2131,grüne_2025_2131,23 - Culture
grüne,Gleichzeitig stimulieren wir damit die Nachfrage und unterstützen verschiedene Kulturanbieter in Stadt und Land.,2025,grüne_2025,2132,grüne_2025_2132,23 - Culture
grüne,"Durch die Green Culture Anlaufstelle, die wir erfolgreich gestartet haben, unterstützen wir unsere Kulturlandschaft gemeinsam mit den Ländern auf ihrem Weg in den nachhaltigen Betrieb – mit Beratung und Förderung.",2025,grüne_2025,2133,grüne_2025_2133,23 - Culture
grüne,"Kulturproduzent*innen brauchen nicht nur Freiheit, sondern auch Sicherheit.",2025,grüne_2025,2134,grüne_2025_2134,23 - Culture
grüne,Wir helfen der freien Szene durch den Ausbau der Bundeskulturfonds.,2025,grüne_2025,2135,grüne_2025_2135,98 - Non-thematic
grüne,"Wir wollen die Kultur-Investitionsprogramme des Bundes vielfältiger aufstellen, indem wir Einrichtungen der freien Szene und der Popkultur stärker berücksichtigen.",2025,grüne_2025,2136,grüne_2025_2136,23 - Culture
grüne,"Die begonnene Reform der Filmförderung für verlässliche, schnelle und auskömmliche Finanzierung durch eine Investitionsverpflichtung und eine Steueranreizförderung werden wir abschließen.",2025,grüne_2025,2137,grüne_2025_2137,23 - Culture
grüne,"Hier und in anderen kulturellen Förderungen wollen wir durch geeignete Richtlinien dazu beitragen, dass die gesellschaftliche Diversität in der Kultur angemessen repräsentiert wird.",2025,grüne_2025,2138,grüne_2025_2138,23 - Culture
grüne,"Den GamesStandort Deutschland stärken wir mit einer steuerlichen Games-Förderung, die bestehende gezielte Förderungen ergänzt.",2025,grüne_2025,2139,grüne_2025_2139,17 - Technology
grüne,"Dabei nehmen wir auch die Rahmenbedingungen für Ausbildung und Studium, Entwicklung, Produktion, öffentliche Sichtbarkeit und deren Zusammenspiel in den Blick und achten auf relevante Anliegen aus der Games-Community.",2025,grüne_2025,2140,grüne_2025_2140,17 - Technology
